"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.44430247283076e-176,0.644355443238159,0.263,0.602,6.88860494566152e-173,"10","RAB20"
1.3189030523138e-174,0.952031411925683,0.377,0.804,2.6378061046276e-171,"10","UPP1"
2.04443923314291e-174,0.381067385724903,0.339,0.66,4.08887846628582e-171,"10","IFRD1"
1.32219602533423e-173,0.797194954895871,0.859,0.494,2.64439205066846e-170,"10","BCAS2"
1.21792677805473e-172,1.2420574695678,0.873,0.629,2.43585355610946e-169,"10","BCL11A"
1.77113539619476e-170,0.784563673883332,0.817,0.672,3.54227079238952e-167,"10","CARHSP1"
6.92285048530668e-164,0.37290256911207,0.876,0.572,1.38457009706134e-160,"10","AURKA"
8.84789895488342e-162,1.59793492554849,0.212,0.399,1.76957979097668e-158,"10","IGHG3"
1.78293518750004e-161,2.67313927073992,0.332,0.747,3.56587037500008e-158,"10","IL1R1"
3.4836851037303e-158,1.7211333930602,0.256,0.411,6.9673702074606e-155,"10","AC091271.1"
5.75936792174692e-153,0.652905610531083,0.35,0.533,1.15187358434938e-149,"10","C7"
1.40592301431093e-151,0.167081849915796,0.395,0.578,2.81184602862185e-148,"10","ARRDC4"
2.26629710235848e-150,1.30266155328656,0.343,0.718,4.53259420471695e-147,"10","PTGES"
3.22991508248975e-149,0.48498159256153,0.325,0.552,6.45983016497949e-146,"10","CENPU"
4.58669607927312e-148,1.74295922305644,0.99,0.923,9.17339215854624e-145,"10","TNFAIP3"
1.02716216248926e-147,0.613589951225436,0.276,0.655,2.05432432497853e-144,"10","NEDD9"
2.98700581257714e-143,3.51968503109674,0.351,0.749,5.97401162515428e-140,"10","PLPP3"
2.74095959847727e-140,0.942885834942835,0.581,0.862,5.48191919695454e-137,"10","HSPA5"
5.64330891526277e-139,0.259010441091645,0.786,0.533,1.12866178305255e-135,"10","SLCO4A1"
2.35882236590688e-135,1.01695925514418,0.106,0.371,4.71764473181377e-132,"10","HLX"
2.72310991266477e-134,0.248031403771887,0.839,0.519,5.44621982532954e-131,"10","ZFAND2A"
1.41020347346314e-133,0.502850360687008,0.605,0.479,2.82040694692627e-130,"10","DCLK1"
1.9128174903919e-132,4.49176279936872,0.523,0.5,3.8256349807838e-129,"10","RIPOR2"
2.75003404090711e-131,5.00453833407042,0.528,0.437,5.50006808181422e-128,"10","APOBEC3A"
5.38912433896893e-131,0.739346862241566,0.959,0.951,1.07782486779379e-127,"10","IER3"
1.17589357777254e-130,1.44426529477374,0.875,0.781,2.35178715554508e-127,"10","ANPEP"
6.72526370117327e-126,0.611408220606378,0.755,0.465,1.34505274023465e-122,"10","C5AR2"
1.31677759641678e-124,0.517841040261749,0.946,0.631,2.63355519283355e-121,"10","DUSP6"
4.95206433646269e-120,0.552297298325166,0.09,0.444,9.90412867292539e-117,"10","JCHAIN"
4.89702364433216e-119,1.19067929000893,0.78,0.963,9.79404728866432e-116,"10","S100A6"
6.23800189335772e-117,1.30543659440209,0.183,0.414,1.24760037867154e-113,"10","IGHG1"
1.64937887101681e-115,0.254077893694741,0.579,0.415,3.29875774203362e-112,"10","PINK1"
4.71345240940619e-115,0.482877052389568,0.779,0.645,9.42690481881238e-112,"10","GPR84"
1.72044077382776e-111,0.154316292364903,0.392,0.675,3.44088154765552e-108,"10","CFD"
3.54835788153841e-111,1.39357410677657,0.162,0.447,7.09671576307682e-108,"10","APBB2"
6.21525411744731e-111,4.57265512852177,0.522,0.637,1.24305082348946e-107,"10","S100A12"
8.99165493103053e-111,2.86954814422242,0.34,0.712,1.79833098620611e-107,"10","MCEMP1"
2.57781736238274e-105,2.80677625799747,0.617,0.432,5.15563472476547e-102,"10","SYTL1"
4.92741701341538e-104,0.175788117848714,0.608,0.698,9.85483402683075e-101,"10","ACTN4"
8.59257064570571e-103,0.281812768410042,0.56,0.654,1.71851412914114e-99,"10","PECAM1"
1.46473318952753e-101,0.203576187724125,0.621,0.504,2.92946637905506e-98,"10","PCSK1N"
4.35037324801824e-99,0.388265403632763,0.842,0.706,8.70074649603648e-96,"10","SLC7A5"
1.39430142686808e-98,0.921273359740653,0.881,0.915,2.78860285373615e-95,"10","SQSTM1"
8.86141651072045e-98,1.62993672337902,0.764,0.729,1.77228330214409e-94,"10","CXCR4"
1.05289939520521e-95,0.483805659740098,0.209,0.429,2.10579879041042e-92,"10","SLAMF7"
1.655874087921e-95,1.81885404299543,0.195,0.385,3.311748175842e-92,"10","IGHG4"
1.18419817859315e-94,2.97266838340751,0.768,0.796,2.3683963571863e-91,"10","ACTN1"
1.97554169659649e-94,0.396019674219592,0.439,0.569,3.95108339319298e-91,"10","HIC1"
1.04348946982165e-93,0.875988592555911,0.586,0.563,2.08697893964329e-90,"10","TBX2-AS1"
1.81791770549981e-93,0.763881557271772,0.363,0.609,3.63583541099963e-90,"10","TAGAP"
2.31122315804746e-93,4.43113107273551,0.154,0.238,4.62244631609492e-90,"10","CA4"
5.08319292217073e-92,3.72019139937256,0.528,0.711,1.01663858443415e-88,"10","AQP9"
4.62296877248163e-90,0.752877838144238,0.661,0.845,9.24593754496326e-87,"10","MAFF"
1.18023598218795e-89,1.02814055675409,0.545,0.321,2.36047196437591e-86,"10","POU2AF1"
3.40894179479296e-89,5.44859454105476,0.516,0.408,6.81788358958592e-86,"10","SLPI"
3.98854826540183e-89,2.25933478921964,0.573,0.629,7.97709653080366e-86,"10","TREM1"
3.19139754113865e-86,1.78376925953553,0.848,0.822,6.38279508227729e-83,"10","C5AR1"
1.64571406692299e-85,0.201280546966113,0.938,0.747,3.29142813384597e-82,"10","BNIP3"
2.74738868800338e-85,0.313663429875163,0.433,0.794,5.49477737600676e-82,"10","ABHD5"
3.47292116001084e-84,1.62071483862237,0.28,0.524,6.94584232002168e-81,"10","IGHA1"
3.0027356104244e-83,1.14617591095238,0.733,0.822,6.00547122084879e-80,"10","PLAU"
4.3659202991368e-83,0.560357420459449,0.553,0.408,8.73184059827359e-80,"10","IGHD"
1.90468950696957e-81,3.50435872853357,0.275,0.595,3.80937901393914e-78,"10","TUBA4A"
2.10031237560265e-81,0.262913081825003,0.453,0.428,4.2006247512053e-78,"10","BEX2"
7.51541052822165e-80,2.4961375619706,0.591,0.843,1.50308210564433e-76,"10","MIR4435-2HG"
2.10077042831365e-78,2.00087469435543,0.229,0.466,4.2015408566273e-75,"10","HIST1H2BC"
3.0322066602044e-78,1.99200757683034,0.351,0.611,6.06441332040881e-75,"10","LILRB3"
7.18688634759903e-78,2.96000476452711,0.257,0.574,1.43737726951981e-74,"10","JAML"
2.16160780908418e-77,1.59864548083012,0.388,0.715,4.32321561816835e-74,"10","IRF1"
5.21717235216401e-77,2.34174858654286,0.314,0.534,1.0434344704328e-73,"10","MX2"
1.48175141121182e-76,0.28314653924668,0.773,0.808,2.96350282242364e-73,"10","EIF4A3"
1.0541937014364e-75,4.09292260378637,0.626,0.657,2.1083874028728e-72,"10","FFAR2"
1.38139537635081e-72,0.765931285638783,0.972,0.937,2.76279075270162e-69,"10","CSTB"
4.35478647306429e-71,1.69591831295845,0.43,0.765,8.70957294612858e-68,"10","CLEC2B"
8.33222280246824e-70,0.763953515342398,0.474,0.842,1.66644456049365e-66,"10","IQGAP1"
1.18359638135392e-65,2.69029325644234,0.329,0.579,2.36719276270783e-62,"10","ISG20"
2.13016230086322e-63,1.92304250072647,0.343,0.479,4.26032460172645e-60,"10","ANKRD37"
9.16795902522097e-62,0.80595953432432,0.894,0.956,1.83359180504419e-58,"10","SH3BGRL3"
6.3719998677407e-61,0.572892108618305,0.948,0.674,1.27439997354814e-57,"10","NLRP3"
5.19713451002185e-52,1.37822901306522,0.46,0.883,1.03942690200437e-48,"10","LSP1"
4.01930541654884e-51,0.119607484910527,0.637,0.468,8.03861083309768e-48,"10","MT1F"
1.2118859516842e-48,0.100215295260088,0.702,0.61,2.4237719033684e-45,"10","CLU"
3.80511912889478e-48,3.21488151442188,0.979,0.835,7.61023825778957e-45,"10","C15orf48"
7.50185194793633e-48,0.98281699377564,0.289,0.521,1.50037038958727e-44,"10","PLCG2"
9.93417244323605e-48,0.941924432477467,0.288,0.617,1.98683448864721e-44,"10","SYAP1"
4.31337974571184e-46,0.647392534594637,0.887,0.76,8.62675949142368e-43,"10","INSIG1"
5.16510841127948e-46,0.791099020802102,0.593,0.552,1.0330216822559e-42,"10","ARFGEF3"
4.4825570256431e-45,0.652861578338079,0.559,0.902,8.9651140512862e-42,"10","LDHA"
7.97182811012502e-45,0.423036016933618,0.076,0.267,1.594365622025e-41,"10","LINC01220"
3.83550974067732e-44,0.277536678540152,0.587,0.661,7.67101948135464e-41,"10","SLC1A2"
4.90336520322335e-43,1.26211766216207,0.481,0.414,9.80673040644669e-40,"10","IGKC"
1.25035402538159e-42,1.26553685460446,0.551,0.688,2.50070805076317e-39,"10","TXNIP"
6.52024693937557e-42,2.27838313277067,0.683,0.713,1.30404938787511e-38,"10","DYSF"
6.66238957075097e-42,1.1360394936147,0.476,0.558,1.33247791415019e-38,"10","BEX1"
2.17977538939927e-40,0.559072281805526,0.817,0.89,4.35955077879855e-37,"10","JUNB"
4.69569102770297e-39,0.366693815070459,0.526,0.567,9.39138205540594e-36,"10","FABP7"
1.04370024016189e-36,0.588991643058977,0.546,0.499,2.08740048032379e-33,"10","PEG10"
1.03631957755713e-35,3.1950265358015,0.456,0.672,2.07263915511426e-32,"10","MMP9"
5.99167955290275e-35,1.11231222865178,0.955,0.728,1.19833591058055e-31,"10","CD93"
3.1176144179329e-34,0.24674057641821,0.994,0.938,6.23522883586579e-31,"10","CXCL2"
1.48773126650448e-33,1.00780284622717,0.817,0.764,2.97546253300895e-30,"10","MYADM"
8.83939158989367e-30,1.49351613892884,0.495,0.846,1.76787831797873e-26,"10","IL1RN"
1.97758855254624e-29,0.105475592149576,0.962,0.778,3.95517710509248e-26,"10","IL1A"
4.5922802553789e-29,0.702926466314667,0.914,0.683,9.1845605107578e-26,"10","STX4"
6.44034667582029e-29,0.981646574947644,0.726,0.952,1.28806933516406e-25,"10","S100A4"
6.86865663348796e-29,0.739616374934841,0.594,0.635,1.37373132669759e-25,"10","TUBA1A"
2.28313441614031e-28,1.43066407631103,0.582,0.822,4.56626883228062e-25,"10","NFKBIZ"
4.58837534427943e-27,3.24660759173289,0.501,0.742,9.17675068855885e-24,"10","CXCL1"
6.09253094111709e-27,0.304314367106047,0.637,0.609,1.21850618822342e-23,"10","AQP4"
2.90754342847903e-25,3.21427517983974,0.518,0.401,5.81508685695807e-22,"10","CD24"
5.12909487163307e-25,0.2752619099769,0.491,0.577,1.02581897432661e-21,"10","OLIG1"
4.57852783052776e-20,5.68017645730023,0.299,0.398,9.15705566105553e-17,"10","ALPL"
2.48816697364964e-18,0.958123622855145,0.17,0.38,4.97633394729927e-15,"10","IL3RA"
3.87902305041633e-18,3.36714569274076,0.535,0.551,7.75804610083266e-15,"10","CR1"
8.64223652595846e-18,2.54846770756722,0.316,0.422,1.72844730519169e-14,"10","SYNE2"
1.14854975799789e-17,3.76728846679763,0.325,0.396,2.29709951599578e-14,"10","AC023157.3"
3.74592900519194e-17,2.82595584173904,0.498,0.788,7.49185801038388e-14,"10","HCAR2"
7.28609122818802e-17,4.43506518135004,0.352,0.566,1.4572182456376e-13,"10","CST7"
1.31199847741514e-16,3.12674848947066,0.441,0.641,2.62399695483029e-13,"10","LILRA5"
3.08472539159239e-15,0.549685650741564,0.051,0.288,6.16945078318477e-12,"10","AL627171.1"
6.70952360769822e-15,1.56573946158075,0.916,0.852,1.34190472153964e-11,"10","IFITM3"
4.0554532948269e-14,0.275009425717986,0.429,0.486,8.1109065896538e-11,"10","PCDHB2"
3.88968297048498e-12,0.316902256573894,0.864,0.963,7.77936594096996e-09,"10","GAPDH"
2.35942318709617e-11,0.214911315947689,0.514,0.545,4.71884637419233e-08,"10","GFOD1"
8.93051204007281e-11,0.377949448816235,0.966,0.914,1.78610240801456e-07,"10","ACTG1"
3.71979870372712e-10,0.300528786887628,0.588,0.407,7.43959740745424e-07,"10","MT1M"
1.64590125366429e-09,1.35677229837604,0.502,0.783,3.29180250732859e-06,"10","VEGFA"
1.07238592259016e-08,0.278655206011457,0.957,0.769,2.14477184518032e-05,"10","FNIP2"
1.27302770450932e-08,0.930848215962906,0.901,0.643,2.54605540901865e-05,"10","IFIT3"
1.44031373675813e-08,1.12504971141813,0.533,0.72,2.88062747351626e-05,"10","RGS2"
3.93426484809542e-08,1.25015229917736,0.602,0.913,7.86852969619084e-05,"10","TXN"
6.13616254422947e-08,1.54735501662815,0.565,0.813,0.000122723250884589,"10","ICAM1"
1.20297046477069e-07,1.90372890357312,0.479,0.514,0.000240594092954137,"10","SCN9A"
2.33234910449874e-06,0.142406044512701,0.985,0.808,0.00466469820899749,"10","OTOA"
5.63849601400615e-06,0.7026807041722,0.691,0.605,0.0112769920280123,"10","AC108463.3"
6.37707864554006e-06,0.789720103846916,0.586,0.839,0.0127541572910801,"10","VMP1"
8.13528538973044e-06,1.94130029547779,0.89,0.756,0.0162705707794609,"10","PLXNC1"
1.28648500355106e-05,2.83159432601846,0.545,0.652,0.0257297000710213,"10","SH3BP5"
4.70662033172563e-05,0.580432522087001,0.125,0.441,0.0941324066345126,"10","GNLY"
8.01680389579494e-05,3.1200070244102,0.41,0.554,0.160336077915899,"10","CNN2"
8.60786013186869e-05,3.58071445152672,0.412,0.529,0.172157202637374,"10","CLEC4E"
0.000154552545803989,2.57826843175865,0.406,0.683,0.309105091607978,"10","RAC2"
0.000244161329886078,0.79264725069922,0.489,0.497,0.488322659772156,"10","SYNE1"
0.000347083717557116,1.01662735727806,0.614,0.735,0.694167435114232,"10","THBS1"
0.000706007052466452,0.69688861127726,0.605,0.788,1,"10","SOCS3"
0.000776036325508927,4.08072497325313,0.435,0.565,1,"10","IL1RL1"
0.00162865381308109,0.32321393687932,0.926,0.731,1,"10","PTGER4"
0.00166647081015168,2.94414203522599,0.558,0.555,1,"10","MMP8"
0.00179317052376649,0.984474565883996,0.735,0.616,1,"10","SEMA6B"
0.00212218070337933,1.81256596111327,0.717,0.865,1,"10","TAGLN2"
0,0.627778012314523,0.179,0.578,0,"11","CCL13"
0,2.10967098130974,0.746,0.432,0,"11","TMPO"
0,0.126430455365389,0.067,0.336,0,"11","ZNF683"
0,5.18958509540161,0.733,0.476,0,"11","TYMS"
0,0.145328102126381,0.111,0.368,0,"11","FIGN"
0,3.57492508951534,0.877,0.622,0,"11","STMN1"
0,2.20291768827755,0.757,0.51,0,"11","DUT"
0,2.6575105526548,0.678,0.432,0,"11","SMC4"
0,1.00304412019138,0.161,0.389,0,"11","KRT19"
0,2.45919899976005,0.716,0.5,0,"11","KPNA2"
0,3.01239552948937,0.686,0.478,0,"11","PHF19"
0,2.62735977047437,0.692,0.488,0,"11","SMC2"
0,5.40609659645988,0.635,0.446,0,"11","DLGAP5"
0,2.49361054995252,0.93,0.742,0,"11","TUBB"
0,4.74935334976739,0.707,0.52,0,"11","CENPF"
0,2.0385932957642,0.899,0.724,0,"11","HMGN2"
0,5.01973426920524,0.707,0.533,0,"11","CEP55"
0,2.71529364656364,0.705,0.536,0,"11","CENPU"
0,5.02746830299431,0.653,0.487,0,"11","TPX2"
0,5.42580137956741,0.746,0.583,0,"11","MKI67"
0,3.36446016067548,0.668,0.507,0,"11","TMEM106C"
0,0.721546484591169,0.031,0.191,0,"11","VIPR2"
0,3.14661800843226,0.702,0.542,0,"11","CENPW"
0,3.86721708550509,0.742,0.586,0,"11","PTTG1"
0,3.37203734975542,0.657,0.511,0,"11","CKS1B"
0,4.79430732367813,0.659,0.513,0,"11","DIAPH3"
0,4.86323276991317,0.768,0.624,0,"11","PCLAF"
0,2.14877943865537,0.976,0.838,0,"11","TUBA1B"
0,2.82845327240402,0.685,0.547,0,"11","DTYMK"
0,1.73098837101698,0.796,0.659,0,"11","HMGB2"
0,4.52558645640907,0.713,0.591,0,"11","NUSAP1"
0,5.29444245714685,0.675,0.557,0,"11","ASPM"
0,5.36707782656637,0.65,0.541,0,"11","HMMR"
0,2.24083783290309,0.938,0.829,0,"11","H2AFZ"
0,4.5541104476856,0.645,0.548,0,"11","TK1"
0,5.46310489073049,0.709,0.621,0,"11","TOP2A"
0,1.53539296514162,0.943,0.902,0,"11","TGFBI"
0,0.886872920436585,0.938,0.902,0,"11","ENO1"
0,0.698385487823286,0.937,0.905,0,"11","CALR"
0,0.673852517144975,0.968,0.942,0,"11","S100A4"
0,0.622292889287617,0.984,0.958,0,"11","GAPDH"
0,0.851372713160326,0.99,0.968,0,"11","LGALS1"
0,2.74739050891903,0.003,0.024,0,"11","MS4A3"
0,1.71110324417046,0.883,0.873,0,"11","TUBA1C"
0,0.829944548735994,1,0.999,0,"11","SPP1"
0,0.827527871982393,0.928,0.927,0,"11","PKM"
2.96356421182289e-305,0.86786803409984,0.938,0.944,5.92712842364578e-302,"11","ANXA2"
1.3599128016597e-296,1.21106372063702,0.814,0.747,2.71982560331939e-293,"11","PLP2"
1.84656455903277e-290,0.619177375098625,0.954,0.945,3.69312911806554e-287,"11","S100A10"
4.5361837398184e-286,2.72107263679658,0.688,0.568,9.07236747963679e-283,"11","PCNA"
1.17802458155645e-285,0.454899157927003,0.198,0.397,2.3560491631129e-282,"11","NRG1"
1.19770510299031e-280,0.122279857239034,0.139,0.346,2.39541020598063e-277,"11","PLPPR4"
1.92703238607237e-277,2.90896494921581,0.666,0.535,3.85406477214474e-274,"11","HELLS"
1.80616421995104e-271,4.6426946973516,0.643,0.556,3.61232843990208e-268,"11","CCNB1"
9.78146693661859e-270,3.49066190158219,0.633,0.531,1.95629338732372e-266,"11","NCAPG2"
4.27492699627704e-268,2.39935178698925,0.17,0.34,8.54985399255407e-265,"11","SHANK2"
3.1033538735203e-266,5.01447398457847,0.609,0.53,6.20670774704061e-263,"11","BIRC5"
4.85209065524123e-266,3.17126243175182,0.688,0.658,9.70418131048245e-263,"11","HMGB3"
1.79543699936552e-265,4.40721196149882,0.608,0.494,3.59087399873105e-262,"11","ZWINT"
7.75428732816833e-263,4.19389877617583,0.626,0.565,1.55085746563367e-259,"11","CLSPN"
5.31894273338135e-259,2.76835403984264,0.662,0.621,1.06378854667627e-255,"11","DHFR"
1.23360856684279e-256,4.73415672513375,0.594,0.511,2.46721713368559e-253,"11","MELK"
1.08343072783625e-254,5.04097223774775,0.589,0.42,2.1668614556725e-251,"11","BUB1B"
5.6191040208584e-252,0.218258486447333,0.975,0.957,1.12382080417168e-248,"11","S100A9"
7.69060109947346e-251,1.35864202194189,0.753,0.792,1.53812021989469e-247,"11","NT5DC2"
6.58568456979179e-250,0.356703258336304,0.997,0.974,1.31713691395836e-246,"11","TMSB10"
1.44127946559523e-248,0.582957377001832,0.953,0.946,2.88255893119045e-245,"11","FABP5"
4.09693944409812e-248,0.568146461621142,0.915,0.886,8.19387888819623e-245,"11","LDHA"
9.57162669624026e-247,5.45359775579409,0.574,0.343,1.91432533924805e-243,"11","KIF15"
2.29909936974536e-243,0.861985410411538,0.173,0.368,4.59819873949073e-240,"11","CD209"
4.15773421064244e-243,5.49646270724717,0.598,0.456,8.31546842128489e-240,"11","CDCA3"
5.04724915455254e-242,0.507841423066593,0.995,0.988,1.00944983091051e-238,"11","VIM"
1.95023414791563e-239,4.30951501265907,0.592,0.383,3.90046829583126e-236,"11","CENPK"
4.22245235257539e-239,1.36502775315698,0.724,0.808,8.44490470515078e-236,"11","CYP19A1"
6.5264599485823e-236,0.684060780564117,0.735,0.778,1.30529198971646e-232,"11","NQO1"
3.27085538077647e-235,2.7249968571415,0.644,0.518,6.54171076155294e-232,"11","RRM1"
1.50293344380502e-234,3.51118487417611,0.626,0.431,3.00586688761004e-231,"11","FEN1"
1.56457399377064e-229,1.57669335282804,0.759,0.786,3.12914798754128e-226,"11","TUBB6"
3.87267795858825e-228,0.473611136804826,0.984,0.938,7.74535591717651e-225,"11","CTSB"
9.96647151395792e-228,5.23100806435896,0.6,0.462,1.99329430279158e-224,"11","ANLN"
6.32798864997311e-225,2.090705103283,0.641,0.419,1.26559772999462e-221,"11","KIF20B"
5.41777935332392e-223,0.401687869602248,0.066,0.352,1.08355587066478e-219,"11","CDH4"
1.58301586434418e-222,4.72258005431338,0.594,0.472,3.16603172868837e-219,"11","NUF2"
4.1059200090557e-222,0.542601758219526,0.961,0.907,8.21184001811139e-219,"11","CD163"
1.22605475699812e-220,4.69363643547356,0.58,0.486,2.45210951399625e-217,"11","NCAPH"
4.01827425363896e-218,2.91873754098512,0.645,0.401,8.03654850727792e-215,"11","HIST1H4C"
1.98370237884301e-216,3.84936190163255,0.601,0.484,3.96740475768603e-213,"11","UBE2T"
4.8938261458046e-215,2.29893574306317,0.627,0.522,9.78765229160919e-212,"11","LMNB1"
8.61114969209381e-215,0.980658776565555,0.722,0.775,1.72222993841876e-211,"11","RBP4"
4.06508431823755e-214,0.46836752861608,0.959,0.914,8.1301686364751e-211,"11","ACTG1"
1.67330487524562e-210,0.616731891080683,0.866,0.859,3.34660975049123e-207,"11","TAGLN2"
3.36250971364008e-208,0.551860725608232,0.906,0.842,6.72501942728015e-205,"11","HSP90B1"
1.07795580316261e-206,2.91530991309692,0.615,0.485,2.15591160632523e-203,"11","TACC3"
3.05971188467265e-205,0.849470956555548,0.155,0.307,6.1194237693453e-202,"11","MMP12"
5.84702036930565e-204,4.09643049509739,0.597,0.57,1.16940407386113e-200,"11","MAD2L1"
2.30408314624628e-199,0.759250468002971,0.905,0.9,4.60816629249255e-196,"11","TUBB4B"
9.09747647829026e-197,3.48338769929285,0.625,0.644,1.81949529565805e-193,"11","CDK1"
1.16943247340101e-196,5.46520623984209,0.578,0.489,2.33886494680203e-193,"11","UBE2C"
2.47353406217551e-196,4.33406846335897,0.568,0.409,4.94706812435102e-193,"11","KIFC1"
6.06307440707323e-195,4.59479943993212,0.58,0.468,1.21261488141465e-191,"11","CENPM"
1.30653747493143e-191,1.30014214153994,0.788,0.702,2.61307494986286e-188,"11","CKS2"
2.26942197049002e-189,5.21634025311436,0.556,0.369,4.53884394098003e-186,"11","KIF4A"
6.58310694781983e-185,5.46783602878443,0.558,0.464,1.31662138956397e-181,"11","CDC20"
1.86611087978976e-183,4.64880452675254,0.582,0.469,3.73222175957952e-180,"11","KIF11"
3.83270144176255e-178,5.10546459933004,0.564,0.431,7.66540288352511e-175,"11","AURKB"
2.89569971300497e-176,3.62624053746842,0.577,0.392,5.79139942600994e-173,"11","SGO2"
1.82464585654767e-175,3.48567398563015,0.593,0.544,3.64929171309534e-172,"11","CENPE"
4.57224541685907e-173,4.96795466321625,0.564,0.513,9.14449083371813e-170,"11","TROAP"
1.72565704940613e-172,3.25588212741884,0.603,0.499,3.45131409881227e-169,"11","MCM4"
4.13391476372454e-172,1.76930197564841,0.707,0.767,8.26782952744908e-169,"11","H2AFX"
6.07123697055354e-172,3.38388762413815,0.613,0.583,1.21424739411071e-168,"11","GGH"
1.74526121532779e-171,0.397247736579524,0.274,0.444,3.49052243065557e-168,"11","IL2RA"
4.09781576138293e-171,0.359343837033148,0.956,0.908,8.19563152276587e-168,"11","RPL8"
1.19265563966573e-170,0.111510185154343,0.278,0.462,2.38531127933147e-167,"11","MT1H"
9.27928393797569e-169,0.633044733828397,0.249,0.38,1.85585678759514e-165,"11","ENPP2"
1.17699110057163e-165,3.49206351139061,0.572,0.385,2.35398220114325e-162,"11","SHCBP1"
9.92698354749229e-164,0.420143560573343,0.741,0.82,1.98539670949846e-160,"11","MGST1"
1.70031713070601e-163,2.16694890967561,0.044,0.075,3.40063426141202e-160,"11","KIAA1549L"
1.70444492088225e-157,0.222999681160164,0.413,0.513,3.4088898417645e-154,"11","NDRG4"
1.81207115472344e-157,5.01913867450597,0.557,0.468,3.62414230944688e-154,"11","MYBL2"
4.09547653582654e-157,4.58373287116271,0.584,0.595,8.19095307165308e-154,"11","FAM111B"
6.26584674679387e-157,5.06282441744176,0.533,0.455,1.25316934935877e-153,"11","PBK"
2.28699372871979e-156,0.528422715806008,0.298,0.531,4.57398745743958e-153,"11","ADAMDEC1"
6.83572680876635e-155,0.394466482339948,0.283,0.56,1.36714536175327e-151,"11","CPXM1"
7.29596088791443e-155,4.77455531875844,0.541,0.43,1.45919217758289e-151,"11","CCNA2"
8.34100857066818e-154,1.13056667855818,0.116,0.461,1.66820171413364e-150,"11","STEAP1"
6.36389289604444e-153,0.333668857585479,0.355,0.532,1.27277857920889e-149,"11","CXCL10"
1.27858615040292e-151,0.195589899312857,1,1,2.55717230080585e-148,"11","FTL"
6.38844237913022e-151,0.504734441367212,0.909,0.832,1.27768847582604e-147,"11","TPM4"
9.27875962295144e-150,4.44932278424772,0.572,0.456,1.85575192459029e-146,"11","CENPA"
1.61623537107305e-149,4.80393958784601,0.56,0.537,3.23247074214609e-146,"11","CCNB2"
2.13921676484422e-149,1.55914440434917,0.689,0.638,4.27843352968843e-146,"11","IBSP"
4.77013046979667e-149,2.64072291396437,0.58,0.418,9.54026093959334e-146,"11","MCM7"
2.47308654833969e-148,3.58565651887805,0.566,0.45,4.94617309667937e-145,"11","RAD51AP1"
7.98470144061734e-145,0.141131271849194,0.284,0.417,1.59694028812347e-141,"11","PMP2"
1.77101551350485e-144,3.36095670877445,0.554,0.343,3.5420310270097e-141,"11","NCAPD2"
1.64368635960221e-143,4.70680039562309,0.563,0.559,3.28737271920441e-140,"11","CDKN3"
5.27125374695681e-142,5.02492736557335,0.549,0.51,1.05425074939136e-138,"11","ESCO2"
3.31092535333046e-141,0.380093358469288,0.262,0.386,6.62185070666092e-138,"11","ELAVL3"
1.61180418498123e-140,4.51644377736569,0.561,0.518,3.22360836996247e-137,"11","KIF23"
3.44713047377685e-140,0.279870890476444,0.209,0.337,6.8942609475537e-137,"11","AC020571.1"
5.35962523311287e-139,0.118895004101701,0.978,0.938,1.07192504662257e-135,"11","HSP90AA1"
1.02240464665551e-137,0.231729107095107,0.292,0.468,2.04480929331103e-134,"11","IL23A"
2.62450706002789e-136,0.589683821923513,0.855,0.735,5.24901412005577e-133,"11","HSPE1"
2.12402920241753e-133,0.565057429540293,0.824,0.772,4.24805840483505e-130,"11","HSPD1"
5.00833023193908e-133,2.40264580979364,0.587,0.405,1.00166604638782e-129,"11","CKAP2"
5.01128756372308e-133,0.334304695346326,0.312,0.503,1.00225751274462e-129,"11","HAPLN3"
5.66462072466164e-133,0.708787348819011,0.219,0.436,1.13292414493233e-129,"11","CLDN1"
8.63735533834641e-132,0.797955402057543,0.843,0.784,1.72747106766928e-128,"11","PTMS"
3.33479513834707e-131,0.331851048786127,0.974,0.97,6.66959027669413e-128,"11","CTSL"
4.90797620755159e-130,3.02605309939637,0.579,0.481,9.81595241510318e-127,"11","BRCA1"
6.27414996326631e-127,1.69543341137466,0.665,0.678,1.25482999265326e-123,"11","CARHSP1"
3.81562746383699e-126,0.285495282159374,0.938,0.88,7.63125492767398e-123,"11","CALM1"
5.24299373332805e-126,4.50101595223525,0.539,0.446,1.04859874666561e-122,"11","KNL1"
1.96460020192067e-125,0.986561981961965,0.732,0.651,3.92920040384134e-122,"11","FCGBP"
4.40438574438974e-122,5.05010821471335,0.53,0.434,8.80877148877948e-119,"11","TTK"
4.04666762246075e-121,5.22406749559962,0.539,0.431,8.09333524492149e-118,"11","RRM2"
1.33157348881118e-120,0.332816256520022,0.996,0.956,2.66314697762236e-117,"11","APOC1"
6.72257108497758e-120,3.11686105255531,0.508,0.281,1.34451421699552e-116,"11","HIST1H1A"
5.46488240208461e-119,0.746729429627526,0.822,0.828,1.09297648041692e-115,"11","RNASE1"
7.44455628315433e-119,0.51877526117931,0.314,0.513,1.48891125663087e-115,"11","MT1G"
2.67119390506553e-118,0.334414837824812,0.982,0.978,5.34238781013106e-115,"11","HMOX1"
